# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2022-02-02 at 19:57:24
#
# Requested input R.A. = 89.22958333333334 degrees
# Requested input Dec. = -21.32411111111111 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459523.5 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 257 15 0 ZTF_g 451137385615 8 7.6308 139.216 15.8026 26.1847 0.000226346 0.0547284 -0.104009 0.000748869 174 30. 0.092697 0.085919 18.1789 26.1847 1 2458205.6373843 257120156 249.982014304039 138.459484903645 2.00835671488656 0.875907085022322 375.234763685024 152.900933943297 2.47063233470917 1.21836480138131 0.275399710049728 18.1750003814697 0.0359999984502792 3.82599997520447 0.0670000016689301 2458387.022141 2458476.780926 0
 1 257 15 0 ZTF_g 632522145615 0 2.6968 150.24 17.0928 26.1876 1.0229e-05 0.0430084 -0.0442366 3.13506e-05 1202 30. 0.04184 0.057343 19.123 26.1876 1 2458387.0221412 257120156 116.913343462324 75.6560766732588 1.71899678913346 1.08142467306663 143.384803553815 122.42948021345 1.17905024348477 1.04840564115016 0.275399710049728 18.1750003814697 0.0359999984502792 3.82599997520447 0.0670000016689301 2458387.022141 2458476.780926 0
 2 257 15 0 ZTF_r 636521735615 0 2.5304 277.235 11.0736 26.1427 2.4721e-06 0.0270614 0.0727403 5.6108e-06 1745 30. 0.044494 0.049106 19.5318 26.1427 1 2458391.0217361 257120256 52.7937118884588 48.7724855594096 1.20409876316437 1.11887972976321 -66.4685751627753 84.5291459004967 -0.791635170660902 1.03759804021065 0.411486001970985 17.4570001602173 0.0450000017881393 3.00600004196167 0.25 2458443.896933 2458468.891354 0
 3 257 15 0 ZTF_g 669417465615 0 3.7002 149.554 7.48695 26.1777 8.0682e-06 0.0435128 -0.0346352 2.26342e-05 1488 30. 0.076931 0.084615 19.6743 26.1777 1 2458423.9174653 257120156 -82.0545894533039 44.3543774453085 -2.05788541936479 1.11175935690541 -36.6569308068454 58.7672752285856 -0.627965431464004 1.12093087636746 0.275399710049728 18.1750003814697 0.0359999984502792 3.82599997520447 0.0670000016689301 2458387.022141 2458476.780926 0
 4 257 15 0 ZTF_g 669423545615 0 3.7109 148.708 7.48345 26.1813 6.9535e-06 0.0406016 -0.0284853 1.9354e-05 1485 30. 0.068099 0.079383 19.676 26.1813 3 2458423.9235417 257120156 108.867670637046 45.6892929622395 2.65057009894846 1.05269020241057 104.80049188524 59.8785749574138 1.76200467868199 1.12712477122037 0.275399710049728 18.1750003814697 0.0359999984502792 3.82599997520447 0.0670000016689301 2458387.022141 2458476.780926 0
 5 257 15 0 ZTF_r 671452235615 0 2.8176 280.09 7.63585 26.1654 2.2869e-06 0.0261465 0.0699667 5.19334e-06 1761 30. 0.053236 0.051535 19.8872 26.1654 3 2458425.9522338 257120256 119.437241925269 39.1958641328382 3.38964583441575 1.15466290355457 -23.0745541329095 62.2467314599136 -0.373191684732024 1.0493678034946 0.411486001970985 17.4570001602173 0.0450000017881393 3.00600004196167 0.25 2458443.896933 2458468.891354 0
 6 257 15 0 ZTF_g 671501525615 8 4.7136 148.368 6.23219 26.1781 9.9221e-06 0.0445166 -0.0496069 2.90198e-05 1301 30. 0.090933 0.103114 19.6318 26.1781 3 2458426.0015278 257120156 80.4664982830993 52.9092217608079 1.69175913324419 1.02932894391084 62.2219113891035 62.7748793811107 0.997866983733147 1.19769550551661 0.275399710049728 18.1750003814697 0.0359999984502792 3.82599997520447 0.0670000016689301 2458387.022141 2458476.780926 0
 7 257 15 0 ZTF_r 672417305615 0 2.6335 241.161 7.34513 26.0016 4.4178e-06 0.0361643 0.0696245 1.00439e-05 1750 30. 0.052339 0.050783 19.8123 26.0016 1 2458426.9173032 257120256 169.325680740277 35.9228654012977 5.24332358327936 1.01852880063527 212.872669386616 60.9698226811221 3.51495821438397 1.03641907896487 0.411486001970985 17.4570001602173 0.0450000017881393 3.00600004196167 0.25 2458443.896933 2458468.891354 0
 8 257 15 0 ZTF_g 672439535615 0 2.8711 148.03 5.08771 26.1996 3.829e-06 0.0334416 -0.0895381 8.91346e-06 1736 30. 0.06608 0.052618 20.4162 26.1996 3 2458426.939537 257120156 -11.3175303788154 27.0822274895738 -0.464859903996629 0.934031848946712 -14.9340229381108 43.2832328341279 -0.347354008870893 1.04229870144651 0.275399710049728 18.1750003814697 0.0359999984502792 3.82599997520447 0.0670000016689301 2458387.022141 2458476.780926 0
