# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2022-02-03 at 01:39:26
#
# Requested input R.A. = 94.1635 degrees
# Requested input Dec. = -21.49977777777778 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459523.5 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 258 16 2 ZTF_g 451133406215 8 5.9163 152.695 14.5952 26.0995 4.82845e-05 0.0491963 -0.109253 0.000180566 576 30. 0.082643 0.083693 18.4143 26.0995 1 2458205.6334028 258120162 -155.379469933022 115.49703668661 -1.49650301099325 1.083749086581 -173.863883865152 132.632344850162 -1.31969971068496 1.15630407638446 null null null null null 2458423.938368 2458509.709086 57
 1 258 16 2 ZTF_r 643521386215 0 2.0117 274.87 6.14543 25.8441 1.365e-06 0.0200445 0.0848898 4.18859e-06 2049 30. 0.034588 0.043479 20.1828 25.8441 3 2458398.0213889 258120262 37.1882595928714 23.6163745617937 1.75165037648814 2.91382202279775 107.262389618994 43.1594238401852 2.50199836736158 1.04754828834865 null null null null null 2458398.021389 2458471.878738 57
 2 258 16 2 ZTF_g 669438366215 0 3.2407 170.212 7.53117 26.0765 4.89e-06 0.037968 -0.0439769 1.50582e-05 2002 30. 0.080775 0.074101 19.7115 26.0765 1 2458423.9383681 258120162 -65.8156979139192 44.6728216821006 -1.63885642181396 1.08864930140201 -98.5739862555836 63.6633947159578 -1.55879038758807 1.08965128941595 null null null null null 2458423.938368 2458509.709086 57
 3 258 16 2 ZTF_g 669446806215 0 3.55 169.549 7.58707 26.0623 6.0715e-06 0.0412179 -0.0235397 1.89851e-05 1934 30. 0.066915 0.071453 19.6003 26.0623 3 2458423.9468056 258120162 -72.5538039294205 48.5722386076867 -1.66160147226803 1.03835594208308 -118.647178422923 65.9346847543016 -1.81158481975093 1.11475022739138 null null null null null 2458423.938368 2458509.709086 57
 4 258 16 2 ZTF_r 669520456215 0 3.1523 297.123 9.0543 25.9725 4.1596e-06 0.0348965 0.0849549 1.27415e-05 2034 30. 0.080676 0.069242 19.4453 25.9725 1 2458424.0204514 258120262 -6.32175313022118 50.8133102567919 -0.138393229886427 1.30583092436837 -26.1558096611882 73.4928939419755 -0.358292742763922 1.08866922914612 null null null null null 2458398.021389 2458471.878738 57
 5 258 16 2 ZTF_r 671451786215 0 2.9752 319.829 7.51192 26.0496 2.0257e-06 0.0246088 0.0707437 6.18307e-06 2051 30. 0.055278 0.054126 19.7181 26.0496 3 2458425.9517824 258120262 -19.8227096427527 42.8057153141263 -0.515129073552843 1.71422455645491 -23.1730112017728 67.3321902089828 -0.346477408399548 1.04798801261801 null null null null null 2458398.021389 2458471.878738 57
 6 258 16 2 ZTF_g 671502446215 0 4.7077 158.864 6.20996 26.0741 9.6709e-06 0.0469414 -0.0603797 3.21317e-05 1692 30. 0.083717 0.096711 19.5445 26.0741 3 2458426.0024421 258120162 -4.28942008146729 50.3900743922383 -0.0946909300594108 1.13135684828182 -25.8061249599407 60.0160774617489 -0.432882850647098 1.18765212739536 null null null null null 2458423.938368 2458509.709086 57
 7 258 16 2 ZTF_g 672440916215 0 3.3314 156.959 5.14263 26.0821 4.0071e-06 0.03427 -0.0974377 1.24188e-05 2037 30. 0.066206 0.063191 20.0219 26.0821 3 2458426.9409144 258120162 20.3447646546143 29.7102804781897 0.761729402782829 1.54832888063148 -14.8753063973801 43.6790115168048 -0.342853281742748 1.04710826185167 null null null null null 2458423.938368 2458509.709086 57
 8 258 16 2 ZTF_r 672501556215 0 2.6084 314.237 7.17319 26.0328 2.1543e-06 0.0251504 0.0679149 6.6594e-06 2048 30. 0.052409 0.048421 19.8983 26.0328 1 2458427.0015509 258120262 6.05346536770631 34.7442750734132 0.193809744270092 3.40861623717612 3.57970557180774 59.5885146771484 0.0604783508083299 1.03582906335895 null null null null null 2458398.021389 2458471.878738 57
 9 258 16 2 ZTF_r 673457106215 0 2.9199 307.306 6.91985 26.0008 3.1797e-06 0.030609 0.0688881 9.80831e-06 2045 30. 0.052471 0.060197 19.789 26.0008 3 2458427.9571065 258120262 -40.1910669449233 40.9311714285544 -1.09227039454449 1.51397959835157 2.31427432915446 63.5307268508671 0.0366729803891906 1.05837970146495 null null null null null 2458398.021389 2458471.878738 57
 10 258 16 2 ZTF_g 673501806215 0 3.9779 157.328 5.33773 26.0548 5.0346e-06 0.0383004 -0.0515413 1.56278e-05 1992 30. 0.060145 0.07035 19.8534 26.0548 3 2458428.0018056 258120162 -24.1815582416241 40.6089492127489 -0.662395437160606 1.05665181592836 -13.5261961071776 51.5925688120602 -0.263939092968846 1.15126218031315 null null null null null 2458423.938368 2458509.709086 57
 11 258 16 2 ZTF_g 675438286215 0 2.3269 163.181 4.14162 26.0717 2.2486e-06 0.0257531 -0.051399 6.94454e-06 2040 30. 0.040491 0.051916 20.645 26.0717 1 2458429.938287 258120162 20.1846326943127 18.8788403578452 1.18932442466471 1.93108691226187 -8.94547297143158 31.250478047925 -0.288178671467367 1.05317750653432 null null null null null 2458423.938368 2458509.709086 57
 12 258 16 2 ZTF_r 675542416215 0 2.2567 306.202 7.47102 25.9979 1.6341e-06 0.0219132 0.0818454 5.02695e-06 2044 30. 0.036825 0.050198 20.0757 25.9979 1 2458430.042419 258120262 -14.914990513573 34.222912757207 -0.484797992076808 1.70153636688272 -83.5436643341934 59.23120609287 -1.41996662347697 1.05553456950563 null null null null null 2458398.021389 2458471.878738 57
 13 258 16 2 ZTF_r 675543416215 0 2.0771 309.093 7.69079 25.996 1.3812e-06 0.0201997 0.0841798 4.24293e-06 2045 30. 0.037508 0.051489 20.0993 25.996 3 2458430.0434144 258120262 -0.457903455506576 31.0661755204302 -0.016396114041512 1.90559823178213 4.31430835065761 55.8459193708551 0.0777740883229035 1.04915172836943 null null null null null 2458398.021389 2458471.878738 57
 14 258 16 2 ZTF_r 677553266215 8 5.2696 279.329 15.1741 25.9276 2.07387e-05 0.0499182 0.0943971 5.74557e-05 906 30. 0.097142 0.108361 18.3549 25.9276 3 2458432.0532639 258120262 114.532474837876 144.103539255644 0.884115081156508 0.992488285232973 192.911450561375 165.744163457687 1.17174998038244 1.40300436343206 null null null null null 2458398.021389 2458471.878738 57
 15 258 16 2 ZTF_g 678436806215 0 2.3705 162.349 5.40944 26.0552 2.4156e-06 0.0268981 -0.0226908 7.3566e-06 2045 30. 0.046157 0.052261 20.4108 26.0552 1 2458432.9368056 258120162 18.5187782821194 27.6052841217779 0.746233792538183 1.45546929626043 -16.9260514602715 45.1517357770048 -0.377395222962248 1.07185584887764 null null null null null 2458423.938368 2458509.709086 57
 16 258 16 2 ZTF_r 681502076215 8 6.2238 307.418 9.77504 26.0465 1.26006e-05 0.0486029 0.0819116 3.43276e-05 1276 30. 0.103145 0.123206 18.8504 26.0465 1 2458436.0020718 258120262 -37.0099109917909 92.9437547392104 -0.442947881187376 0.913632027719167 -44.1700698744823 104.922843083179 -0.423811979638748 1.52102171442114 null null null null null 2458398.021389 2458471.878738 57
 17 258 16 2 ZTF_g 684417706215 0 2.4418 82.7216 6.41217 25.3451 9.7711e-06 0.0524233 -0.034546 3.03757e-05 1959 30. 0.048985 0.06645 19.5897 25.3451 1 2458438.9177083 258120162 12.5981788473719 26.0450417518114 0.538068431295176 1.29957103820532 53.3750325652408 43.2355881635117 1.24283070412453 1.06102121411052 null null null null null 2458423.938368 2458509.709086 57
 18 258 16 2 ZTF_g 684420606215 0 2.5091 92.2022 6.00309 25.4604 7.1631e-06 0.0455851 -0.0285718 2.21202e-05 1990 30. 0.05558 0.069071 19.7344 25.4604 3 2458438.9206019 258120162 5.50327368583803 25.2845263398099 0.24211466196873 1.23834114048686 10.4273893203561 41.9351987008963 0.250329525376571 1.05912561000467 null null null null null 2458423.938368 2458509.709086 57
 19 258 16 2 ZTF_r 684501926215 0 4.9049 349.018 8.92442 26.3082 5.056e-06 0.0375036 0.0898573 1.53575e-05 1927 30. 0.060836 0.098152 19.7361 26.3082 1 2458439.0019213 258120262 31.6394400058068 63.5978874567941 0.553402223130273 2.7567137830699 121.701065812579 88.9517165254294 1.37738465629115 1.16187633554974 null null null null null 2458398.021389 2458471.878738 57
 20 258 16 2 ZTF_r 684502836215 0 2.7911 312.517 8.95575 26.1932 1.7333e-05 0.0713821 0.0766814 5.26708e-05 2023 30. 0.060968 0.098743 19.7635 26.1932 3 2458439.0028356 258120262 88.3296619177762 53.7052367793773 1.82955189876991 2.69661728532336 90.8929286681794 78.5957676970004 1.16424968485635 1.13890304838716 null null null null null 2458398.021389 2458471.878738 57
 21 258 16 2 ZTF_r 685401786215 0 1.9908 208.379 8.48808 25.5662 3.3542e-06 0.0312387 0.0826638 1.03571e-05 2050 30. 0.032747 0.048161 19.6819 25.5662 1 2458439.9017824 258120262 -29.1683639107329 32.3474319542517 -1.00306034842065 1.588967410485 -48.2190374725789 60.8921435299946 -0.797209502738602 1.05480182537427 null null null null null 2458398.021389 2458471.878738 57
 22 258 16 2 ZTF_r 687414286215 0 2.58 213.546 12.8526 25.5829 7.0142e-06 0.0441023 0.0849605 2.07026e-05 1900 30. 0.046414 0.057625 18.8678 25.5829 3 2458441.9142824 258120262 5.2613796358858 62.8759518220567 0.0930828920356823 1.1143373130352 -23.6868503374045 100.963633755489 -0.236187840613961 1.06784464070511 null null null null null 2458398.021389 2458471.878738 57
 23 258 16 2 ZTF_r 687415196215 0 2.3816 247.5 10.8917 25.7682 3.3508e-06 0.0314191 0.0827595 1.02392e-05 2039 30. 0.040977 0.050857 19.315 25.7682 1 2458441.9151968 258120262 54.1288013940773 58.9453164809517 1.02148950194509 1.04620835886309 85.2051029554978 99.2567301953962 0.864213077111315 1.05741347245678 null null null null null 2458398.021389 2458471.878738 57
 24 258 16 2 ZTF_g 687456346215 0 2.7842 153.058 5.40406 26.0122 2.8363e-06 0.0291865 -0.0253688 8.643e-06 2041 30. 0.041898 0.058556 20.1841 26.0122 3 2458441.9563426 258120162 15.0011808413703 30.5963728551243 0.545393933563149 1.52386530464905 0.781382090537256 46.7444444656815 0.016828625366407 1.0764538067802 null null null null null 2458423.938368 2458509.709086 57
 25 258 16 2 ZTF_g 687457256215 0 2.738 152.213 5.39624 26.0126 2.6886e-06 0.0284126 -0.0398371 8.20431e-06 2040 30. 0.040761 0.055779 20.2342 26.0126 1 2458441.9572569 258120162 -20.456449320109 27.441894763077 -0.829222276955965 1.23631874527436 -67.7122539872638 42.4214573672026 -1.60692970360772 1.07006998140162 null null null null null 2458423.938368 2458509.709086 57
 26 258 16 2 ZTF_r 688399356215 0 1.9366 305.326 12.9535 25.9711 2.1458e-06 0.0251707 0.0819559 6.58899e-06 2063 30. 0.036904 0.042257 19.6023 25.9711 1 2458442.8993519 258120262 18.9650631365986 48.6689991352148 0.433467637467714 2.19276775951985 68.5004405542913 91.6397166674951 0.75253173482423 1.04298770402066 null null null null null 2458398.021389 2458471.878738 57
 27 258 16 2 ZTF_r 688454436215 0 2.5168 75.0237 17.4128 24.5547 0.000250481 0.149243 0.0593149 0.000706117 721 30. 0.052804 0.066524 17.4622 24.5547 3 2458442.9544329 258120262 36.5311553011036 92.0085007756215 0.441662222900237 0.925220833084338 65.9728980314444 150.616182455576 0.440970075144619 1.06642026600646 null null null null null 2458398.021389 2458471.878738 57
 28 258 16 2 ZTF_g 688462306215 0 2.1174 37.769 11.1268 24.4869 0.00027535 0.143815 -0.0605477 0.00100734 815 30. 0.044407 0.058275 18.0368 24.4869 3 2458442.9623032 258120162 -29.2907876812529 47.7967146836213 -0.68169138500298 1.02282550463093 57.051122703384 88.1346259091721 0.651677643204759 1.04880496612092 null null null null null 2458423.938368 2458509.709086 57
 29 258 16 2 ZTF_r 696376306215 0 2.7333 332.04 9.46911 26.0642 2.0133e-06 0.0241921 0.0748267 6.2423e-06 2042 30. 0.043484 0.051519 19.6285 26.0642 1 2458450.8763079 258120262 -16.8955882602772 47.5100471241673 -0.395587588560034 1.53258853150314 -144.73512364042 75.49374456081 -1.93009267023563 1.06045182569192 null null null null null 2458398.021389 2458471.878738 57
