ZTF-name,RA,DEC
ZTF18achkbum,7.50985456375,53.20987366
ZTF18aaakpoh,25.101437649,38.402694544
ZTF18aceathd,33.9240676902,-1.11970499905
ZTF18acfwmqj,35.4435774525,31.714096856999998
ZTF18achphjo,40.3034718042,8.719370109189999
ZTF18achbllm,40.7795519585,14.6547785118
ZTF18achmxsx,27.9822887665,14.851580878599998
ZTF18achnbtu,25.7496076445,-2.28268201422
ZTF18achrter,74.8730241678,75.2622435856
ZTF18achrqmw,85.3960720746,15.848093390299999
ZTF18achtpcj,100.338770085,44.684921808199995
ZTF18achvddm,109.423443419,23.8356513869
ZTF18achvasb,110.07604481,10.8256081229
ZTF18achzteq,112.525618438,30.9467929013
ZTF18acdumjd,163.314692732,72.0822273774
ZTF18acefxko,129.19005551,13.4704485634
ZTF18acewwqf,142.986993719,67.6147189698
ZTF18abjlyzc,305.604700536,50.0826104441
ZTF18acjnusv,305.817048869,19.8900456094
ZTF18acisruf,336.97330059,19.4606850946
ZTF18aceexmi,115.867261205,15.552960660799998
ZTF18achbuhn,103.631869781,16.8397038606
ZTF18absioqj,293.810347302,38.269735205100005
ZTF18acmwror,6.14862369389,6.70437631145
ZTF18acmxkzj,9.841756477839999,6.7890455874399995
ZTF18acmwuum,35.9152626673,47.17336466020001
ZTF18achtnvk,96.16869427959999,46.5038830955
ZTF18acnaicl,70.5668128062,-0.39283934312799995
ZTF18acenqto,69.73726489159999,-20.662240511700002
ZTF17aadcbei,97.8072311235,34.287449463200005
ZTF18achcpwu,106.81979014,64.0616258778
ZTF18aceynvm,153.875644569,37.9833375059
ZTF18acnbenl,169.999232121,61.981955563999996
ZTF18acbwglw,205.62694554799998,76.1375125479
ZTF18acnbeuu,142.422317569,49.21252283
ZTF18acefuhk,136.793648556,43.9207837056
ZTF18accngxc,142.993642411,15.395128454000002
ZTF18acnbgrj,203.057057848,37.0835795788
ZTF18acegewi,211.618219273,65.6278291754
ZTF18acnbgrb,202.983724775,44.1393597115
ZTF18ackchds,354.187832494,-5.03800302275
ZTF18abupgps,16.965703421700002,-15.6806237778
ZTF18acmznfc,110.147648547,22.7345625372
ZTF18acmzpbf,108.62792629299999,55.167383406400006
ZTF18achyqcq,126.440437929,-3.04826905931
ZTF18acnbpmd,197.689861015,8.56783631018
ZTF18achbcbm,320.520968639,77.4722768586
ZTF18acgqweq,74.5796758947,-7.7679341617299995
ZTF18acptmyu,114.56970275100001,19.622152736300002
ZTF18acnmoiy,111.444481865,53.1997676955
ZTF18acpfwmm,112.802326723,53.698229928100005
ZTF18acnncve,123.699629951,33.888375466999996
ZTF18acnbgpw,204.453429814,41.3644872459
ZTF18acnbpkq,197.67631893799998,12.6769300182
ZTF18acnnxor,175.35484174200002,10.3394370835
ZTF18acqeuat,131.1085871,19.858265799999998
ZTF18acgvhxo,128.911659417,-4.0883046714599995
ZTF18acefhxx,144.678395157,9.082888999560002
ZTF18aablerf,166.55167948,15.281310761099999
ZTF18achfdlr,312.370719585,73.4722533606
ZTF18acpefgk,134.942453529,-2.9423807600300003
ZTF18acnbptb,182.84455883599998,5.75139627575
ZTF18aamrkmd,193.77274448400001,25.303077648400002
ZTF18aabedfq,194.050701452,27.745447313299998
ZTF18aajmpck,194.07742142700002,29.8075011863
ZTF18achdidy,170.910899107,25.9977322148
ZTF18acnnxzz,152.724395671,6.75422334678
ZTF18acpuiwv,124.555748548,65.237707828
ZTF18acqsroy,197.217041654,9.46263238337
ZTF18acmwptq,11.365817955299999,5.00835130985
ZTF18achqdch,56.098176493800004,-18.6693299738
ZTF18acqwdla,106.472653154,12.892957481199998
ZTF18acnbejq,166.750668723,53.5746670384
ZTF18acqxsyi,144.869228981,26.9324300229
ZTF18acppddp,168.290347385,12.9716419679
ZTF18acpeemg,182.28412997599997,14.859517456199999
ZTF18acqyktp,175.03848442400002,7.237210393180001
ZTF18acpeesd,181.84696626599998,9.084227317789999
ZTF18aceyycq,187.51544918599998,71.2010964062
ZTF18acpphpi,179.01246495,71.4577601183
ZTF18acnmifq,101.979333945,67.91631638060001
ZTF18acqsfxh,142.341372248,54.007776641899994
ZTF18acqqyah,171.83843552599998,59.6300820854
ZTF18acqphpd,193.51709711799998,13.546651501400001
ZTF18acqsqrg,190.672492646,13.2652346139
ZTF18acrcbgf,20.7881305359,-20.5666461215
ZTF18acpscso,31.9908137896,-6.093413234650001
ZTF18acrcohj,59.388234,10.238962599999999
ZTF18aceliha,48.6445979585,18.4187360336
ZTF18acmyxfx,67.57842747810001,-5.70308689319
ZTF18abvmypa,69.12608879529999,-2.86637183189
ZTF18acrcaee,109.94219986799999,32.7592792138
ZTF18acrdciw,118.45325871600001,2.41887168031
ZTF18acqxyiq,149.825819852,34.8954950154
ZTF18acppxgo,174.529314466,1.90697219029
ZTF18acrcyqw,110.811021841,56.5251018939
ZTF18aaitfrq,198.24789196700002,45.0969391188
ZTF18acrdlrp,157.468152881,20.6693752387
ZTF18acptgzz,68.3852115398,-1.6475215745899998
ZTF18acrheel,208.91540157900002,58.0432004554
ZTF18acqppuj,205.45914644099997,30.5665138365
ZTF18acrhehl,201.539703814,26.4764879175
ZTF18acdvwvx,140.90188932700002,-20.6248115249
ZTF18acrhfbk,183.79575507099997,7.5346254123800005
ZTF18aahjjuh,214.25337619,44.9351198782
ZTF18aaikyip,210.709649088,57.211037652799995
ZTF18acrheej,215.514129714,58.5331791734
ZTF18acrhefh,208.66397573400002,39.146935583200005
ZTF18acqpobb,206.49101130000003,28.795895699000003
ZTF18acqpqph,204.83371490099998,34.6888117149
ZTF18acpdxlx,193.53236230099998,1.39352228611
ZTF18acqxcga,105.72764145200001,33.8375223245
ZTF18acqsqry,196.950705472,14.0281974255
ZTF18acrdwag,206.09205947799998,14.3257635581
ZTF18aabjfex,132.74405118200002,65.63771159609999
ZTF18acqijrr,160.974628357,12.7540380609
ZTF18acrmlkr,152.0553358,0.3830018
ZTF18acrgunw,138.202117955,36.2280754629
ZTF18acrcizr,20.8289707903,22.1974963021
ZTF18acrcpbe,30.2867355182,50.804213441
ZTF18acdzlqs,22.921328817,16.7208453597
ZTF18acrcogn,40.6719875679,-0.00890257182457
ZTF17aabgaoo,43.7884900074,3.77976769394
ZTF18acbugkg,26.8590996615,15.3814314215
ZTF18acqwfsd,105.19472805299999,39.514772497399996
ZTF18acpuxuh,63.4792965432,-6.27671411023
ZTF18acrwgfp,48.496578371000005,6.04190262616
ZTF18acrtvmm,49.4844615142,-0.16966275662900002
ZTF18acrdmmw,171.863624039,33.617332845
ZTF18acrxpzx,167.766622791,64.24738632319999
ZTF18acrxppd,156.514122878,64.8366677969
ZTF18acqxwgl,122.59986623799999,52.219925466099994
ZTF18acpsrtc,34.4529551225,35.8081033327
ZTF18acrtwlx,43.9539102601,1.0784750241399998
ZTF18acsjdxo,69.8195494472,15.4426517774
ZTF18acrcybx,84.3362620919,59.1347192717
ZTF18acsjrbc,96.1573707572,50.974995282100004
ZTF18aceqneh,136.974296888,44.0205346062
ZTF18acsvkxu,134.2272235,19.3652046
ZTF18acivrzl,335.965201278,12.8604681465
ZTF18aayezzl,318.229552906,65.3498621811
ZTF18abjgzxw,318.697987743,25.2373836369
ZTF18acswnlt,305.22940760000006,19.822779699999998
ZTF18abbcorv,325.336910053,27.9621876768
ZTF18achjcwv,354.23251327,2.9700789095099998
ZTF18acrfklz,5.605914529930001,-12.941527319
ZTF18acrcetn,15.9512669823,10.5923153891
ZTF18acrcgyb,31.599253131599998,-13.373677972100001
ZTF18acsxvrp,15.7652096593,27.470594381799998
ZTF18acrflch,46.749502068199995,-6.75390270031
ZTF18acsxusq,18.3613275259,14.481473655899999
ZTF18acdyypo,12.012843823599999,16.0161629047
ZTF18acsyzca,51.5089287355,-17.5629226637
ZTF18acrwheu,50.0780487574,-0.296332871421
ZTF18acslpba,41.0342235117,-9.451663671030001
ZTF18acsyaye,30.5729441305,-13.942908750399999
ZTF18abotthj,18.458674214000002,-14.8457006176
ZTF18acrvakb,77.01607473050001,-3.54946132214
ZTF18aceisbk,352.44722997400004,-3.9144956663
ZTF18actxlqb,341.272352908,1.26309566168
ZTF18acsvxdh,332.864404692,-0.051101817674199995
ZTF18acsxpmp,10.1789244107,30.046094409000002
ZTF18acsxwdi,17.3813254342,29.331333895900002
ZTF18acrknyn,71.3792856299,73.91654347020001
ZTF18acrtykk,49.9739288483,20.5096231154
ZTF18acslhcq,46.2943953454,21.1354270097
ZTF18acsyeum,32.7691162696,3.8224223599300005
ZTF18acsyxhj,40.6965087939,72.42030386569999
ZTF18acsouxk,147.837299234,22.7751315162
ZTF18acuefvt,150.644732912,25.0280221583
ZTF18actuhrs,206.66326376599997,-9.643357650810001
ZTF18acuinja,55.9557820301,26.9687141052
ZTF18acrxnme,131.288957168,-0.533683641874
ZTF18acrxpxd,167.420208678,59.4030502796
ZTF18acuqskr,122.39037618799999,15.519595059
ZTF18acspjqd,109.379589508,37.697025280300004
ZTF18acrncou,143.743959256,32.092066059699995
ZTF18acsovsw,141.15727484,25.3951249791
ZTF18acurkzx,173.119131562,26.3686405531
ZTF18acrnfww,181.07130690099999,38.9989811806
ZTF18acusrws,182.013958749,39.245099287399995
ZTF18acslbve,24.0606166408,16.701370310799998
ZTF18acszaiy,37.3112083818,-5.60329139584
ZTF18acsyejb,35.5207299211,5.09152144696
ZTF18acsyanq,20.9622032895,10.8589907997
ZTF18acszayr,35.2908272548,-4.07325006746
ZTF18actacux,72.356216061,-13.6166233667
ZTF18acsofdh,112.960808896,77.60539661770001
ZTF18acuatde,110.41905907299999,2.9066614366100003
ZTF18acuwgij,60.5593069206,22.143202580500002
ZTF18acsycnc,26.7137944512,-8.0584614674
ZTF18acuixmb,34.8148159345,16.7610384953
ZTF18acuscrr,123.130169751,38.4167303652
ZTF18acspdha,112.46157492100001,52.1553463928
ZTF18acusegd,120.02980413,58.7097503704
ZTF18acusbyf,102.835218607,45.644603555799996
ZTF18acsohut,100.04303636200001,54.079169381099994
ZTF18acrlmvt,67.9397574341,79.45050002939999
ZTF18acurwua,105.902295521,25.585287243899998
ZTF18acsoyiu,167.931192785,40.815604136
ZTF18acsoymy,168.226685027,37.7404774825
ZTF18acsownk,158.901040546,54.10078249399999
ZTF18acurfxn,180.35925727900002,61.1753275437
ZTF18acuring,150.391783571,-1.4060612877399998
ZTF18aawmxdx,147.243173197,13.9843768675
ZTF18acurlbj,177.678181107,24.689764287800003
ZTF18acurlbt,191.7094341,22.796454095799998
ZTF18acusueb,230.37018721799998,15.1390712873
ZTF18acutfne,207.40725079599997,-6.106168736080001
ZTF18acsxpqp,3.6003473084300004,50.89429214
ZTF18acsyfsl,5.19496781387,23.1651881577
ZTF18acsxyai,12.7390484494,1.15312714974
ZTF18acuimze,51.335872800699995,2.99436102143
ZTF18abrejjg,36.2682755505,8.49089953883
ZTF18acvbpcv,55.779498250100005,46.0959481274
ZTF18acllewz,113.73110790700001,51.339047623999996
ZTF18acuscgc,111.127417656,49.965856958100005
ZTF18acusbdy,108.56209676600001,37.4639371903
ZTF18acpdwoa,148.07956082799998,-1.61209940432
ZTF18acvggyy,145.809762254,15.4379283164
ZTF18acnnevs,174.16827336,55.1701444827
ZTF18aajfrro,164.196378047,29.8715411502
ZTF18acuyfop,72.45678065279999,25.7936893575
ZTF18acvpvsp,55.4791248714,69.0550421375
ZTF18acurqaw,125.367522409,3.1645517619800003
ZTF18acvqeua,94.7150128018,64.3814010926
ZTF18acuxibg,88.3034145129,59.930097063999995
ZTF18acvwcgq,207.86367928599998,62.3528568172
ZTF18acvvslx,129.937901959,-8.59871908113
ZTF18acvweal,192.16190823099998,5.6894152043699995
ZTF18acvguyi,190.26429794400002,8.07272518233
ZTF18acvilwk,240.67700067,15.2364649023
ZTF18acvjnst,231.57608297099998,8.952461734069999
ZTF18acuypmo,81.0739548927,-13.309233518900001
ZTF18acwgdeh,83.2104035862,-16.8692573785
ZTF18aafcpdd,109.453328045,24.7933444501
ZTF18acwvdoo,52.217686987200004,-21.8890503286
ZTF18acrxnfr,119.36879924600001,-1.7528584711300002
ZTF18acwwljq,123.60560854799999,4.34245380444
ZTF18acwwkxt,130.449147338,-8.83903641197
ZTF18acvwgdu,142.185394016,-5.75186798735
ZTF18acwwonp,202.380201297,61.436562518100004
ZTF18acvwbos,214.11471147900002,65.5251646612
ZTF18acvwcky,205.81776583799999,45.6573474915
ZTF18acvwcig,212.759703041,54.5303988529
ZTF18acvwchp,211.38455260599997,55.310187706099995
ZTF18acvitwj,237.31398927599997,17.8188252641
ZTF18abxdqxa,315.73180314,63.606770375100005
ZTF18abzylls,339.193702964,-12.5452453436
ZTF18acetnxh,327.973097015,22.094122908899998
ZTF18acsvycn,337.549759076,38.816355508499996
ZTF18actwyhl,284.05222262,60.4254056116
ZTF18acswqyz,310.673734017,4.79393690745
ZTF18acswlfw,309.578851331,14.8100839546
ZTF18acswtoq,327.546852222,-3.6923234284699995
ZTF18acxgsyg,304.90717449,57.1405330184
ZTF18acsxefj,295.01436528700003,61.734626832299995
ZTF18abvbpkf,330.279977322,5.07677349374
ZTF18actwxpp,334.80311142700003,-16.8175476489
ZTF18actxlzv,337.646666428,-5.99828277837
ZTF18achszwx,68.7071954509,-14.218865613699998
ZTF18acxhvkv,72.7276506778,-17.9866293473
ZTF18acxyarg,120.11005775299999,42.8214538349
ZTF18acwwowy,180.577777036,59.256724378
ZTF18aaqrxza,237.03707166,68.2067951722
ZTF18acyarki,224.288809297,52.347629353100004
ZTF18acyctqi,210.38398279400002,31.152764082399997
ZTF18acxgqij,345.657236469,41.091854745300004
ZTF18acxgoki,350.67485335199996,21.0119870004
ZTF18actxcuh,0.732847551809,-26.9145015106
ZTF18acynofw,11.7685284861,-20.3498722198
ZTF18abvejqt,11.552362898,-9.00986137471
ZTF18acyocrv,19.831074457899998,-16.6412889604
ZTF18acwugwx,52.5487185823,35.641516386
ZTF18acvrfvv,56.0998845131,41.9953957653
ZTF18acxiffk,33.1919480758,77.6252283513
ZTF18acymtph,47.817830156499994,37.0843069805
ZTF18acyrdtq,64.7522803,14.250565400000001
ZTF18acyonld,79.5391168261,50.26730152020001
ZTF18aabfxpw,76.6853678211,54.0228920748
ZTF18abwcgrm,68.6214121118,71.4672412897
ZTF18acyrmdh,103.40833037799999,22.1149336532
ZTF18aagqjhh,100.91481843,21.1662815071
ZTF18acvduiz,114.064317215,30.096323492699998
ZTF18abshnzy,102.421834317,27.286818374
ZTF18acwutbr,87.6443408073,13.2991999449
ZTF18abssoen,327.020753841,32.8451892318
ZTF18acvgyst,158.198657905,-0.204224516002
ZTF18acvwmpw,177.366992131,29.175062443
ZTF18acwyowc,206.952785703,35.058803711100005
ZTF18acyyefr,196.65118312299998,27.8738873355
ZTF18acyyhgi,243.505842441,20.439895241400002
ZTF18abmsaqj,288.090925888,79.1225771505
ZTF18acjfixk,300.66673743900003,56.4583665305
ZTF18acsxhmk,342.31283102599997,32.5676346374
ZTF18aczawxn,25.491252844499996,-2.29940333305
ZTF18aczawcw,25.258266429499997,-4.1182753743400005
ZTF18aczasyi,33.9651798689,19.3385235501
ZTF18aczassl,29.0736985857,17.891033566199997
ZTF18aczaugv,25.2140702024,10.935096689100002
ZTF18aczavbt,23.4974232777,11.955800847999999
ZTF18aczbgpm,352.204916182,28.360673344099997
ZTF18acxhldp,332.440515033,74.9690165665
ZTF18acxijqw,13.6151244792,24.628876125700003
ZTF18acynmcp,7.288488456589999,-0.10537235378799999
ZTF18aczbfau,27.8549712998,16.857443079
ZTF18aczbewu,31.070070560999998,15.425346023
ZTF18aczbjtq,29.0738701782,17.8906875693
ZTF18acuavde,54.02316925189999,-26.6077169854
ZTF18acuvrph,37.0780925187,-2.38502629242
ZTF18aczcvyx,132.0183136,18.3479587
ZTF18aculmdk,118.954471452,10.819482324
ZTF18aczcxro,145.922301485,15.332975104700001
ZTF18acyawjf,162.942165663,-6.885821261819999
ZTF18acxwtyx,128.038236945,-10.4912132201
ZTF18aaflcyp,131.849465922,11.365017151400002
ZTF18acvwhaz,126.40060202,12.1981694168
ZTF18acvvudh,117.708465621,1.35839362662
ZTF18acvcxnc,113.73699957299999,-3.87751120621
ZTF18aczdetm,194.19583978,79.9259431507
ZTF18acrngnl,221.78353645200002,64.6578121391
ZTF18acwyqeg,206.58034713,14.1811142088
ZTF18acwwkyu,125.08004069399999,7.45316541861
ZTF18aczcsmg,126.498427149,20.4152784697
ZTF18acvdbdo,120.67220267200001,9.29178442838
ZTF18acwzyor,133.951981735,3.64152216811
ZTF18aczdqyl,146.104411073,8.993327808530001
ZTF18aczekrp,144.782401791,11.2452214419
ZTF18acvgjqv,134.075041727,52.5494578818
ZTF18acyybvg,173.641049835,22.5192301096
ZTF18acxzrgc,220.28512950400003,73.6837395674
ZTF18actyldc,35.033989783,-24.3549054494
ZTF18aatjhup,235.227617587,15.0516462572
ZTF18acgipnc,97.6227067376,74.4441544229
ZTF18acxgtgz,336.18589049999997,-5.6075002
ZTF18aczbkqp,50.0918126226,41.642658697600005
ZTF18actxxcx,11.1992828768,-19.628744246300002
ZTF18acynoro,6.82670198084,3.61227590265
ZTF18acynooq,4.58051937632,-11.2200955895
ZTF18aczollg,356.58009377699995,2.14074480745
ZTF18acvbqaz,28.4615096626,-8.503265208510001
ZTF18acgjcmb,97.6228133819,74.4441590325
ZTF18aczqtpt,53.258936428599995,25.5995311525
ZTF18aczquaa,58.7916070383,33.0122217183
ZTF17aabhmby,80.90794352399999,57.092790514499995
ZTF18acwwchq,87.17805008799999,48.225217863100006
ZTF18aczratf,113.12313,29.853632899999997
ZTF18acvdstg,123.586620684,22.8791322568
ZTF18acvwdkk,192.90482700200002,12.5733679472
ZTF18acrhegn,200.87145455200002,27.5983490961
ZTF18acybdar,176.08340851900002,34.5147163625
ZTF18acytxlp,112.14808037899999,1.14096240756
ZTF18aagpxsx,112.500140791,11.0347968447
ZTF18aczzjbr,44.8846397284,-7.56004382904
ZTF18acwvbpk,65.693689612,15.5675851121
ZTF18abmjhxp,323.246605978,38.3045313433
ZTF18abnbnoa,316.827138026,32.567253473899996
ZTF18aczzrkn,327.120739401,28.213277564699997
ZTF18aczznpz,29.336950945100003,9.24925084173
ZTF18aczznsj,30.515880249899997,12.322493471800001
ZTF18aczznsl,27.292745666,12.1683731105
ZTF18aczznqr,30.8018686387,14.8960620628
ZTF18aczzxgc,28.8202293,12.4197569
ZTF18adaadmh,18.783226008499998,1.50147368069
ZTF18aczeryl,197.619537032,4.37183684586
ZTF18adachkc,213.79135457099997,8.53483528992
ZTF18acrdwcf,215.965837697,20.3315464263
ZTF18aczerla,206.591137185,21.5106813799
ZTF18aczergr,220.86157797099997,33.8114767505
ZTF18aczeraw,234.218070164,46.0648488821
ZTF18aczeraq,238.03869106099998,46.609366405
ZTF18aczeqzj,240.093912222,53.8490756571
ZTF18aczerao,231.42206639900002,58.4202488174
ZTF18aczeesl,220.387180868,48.2039942432
ZTF18adacicy,238.771666195,66.7847799793
ZTF18aczeral,219.663287895,43.8035629472
ZTF18adactdb,149.2305016,51.3588237
ZTF18adaifep,85.3073312361,-13.224194792
ZTF18adaifhl,83.94120641800001,-8.79688883007
ZTF18adaifgd,85.3624798036,-12.275093890199999
ZTF18acxhvzb,70.7934061757,-4.3030693830199995
ZTF18aczqzrj,128.817535259,48.317565443
ZTF18adakrtq,148.982493602,15.3951033214
ZTF18acxcokz,160.88704917299998,1.01908151034
ZTF18acxbksd,179.112885279,3.77000182333
ZTF18aczumpe,176.80969479900003,-3.6916379283499996
ZTF18adaksjs,154.718316459,2.36071860195
ZTF18adaksqo,154.485904204,7.62022043925
ZTF18adakznd,168.19314219999998,-7.3871828
ZTF18aczenvx,163.730519867,27.8024375798
ZTF18acrygtk,195.92158757099998,-11.598411661099998
ZTF18acwyvhw,241.246599375,37.3199110295
ZTF18acwyvet,248.015686407,39.608313436799996
ZTF18acuegof,210.589537412,-7.2208681635300005
ZTF18aczemzj,219.389367408,8.07888135334
ZTF18adasega,43.5876689021,21.5966894284
ZTF18adaseez,42.700408,20.425281899999998
ZTF18adarxbu,42.6772570299,15.935429718
ZTF18adascuj,43.4508526044,25.3551011048
ZTF18adaimlf,45.822464698999994,18.5319889721
ZTF18adasdcy,42.0047301264,26.560354815
ZTF18adainmx,46.305838871199995,23.4723225765
ZTF18adaseoy,42.171661051,29.8161720937
ZTF18aczdtgn,143.915322992,-5.25182601381
ZTF18aczczav,122.024114289,27.4709706108
ZTF18adaslwa,106.789626519,26.3249162539
ZTF18aczcumi,135.560657083,14.507296187
ZTF18adazbol,135.651845436,11.4860152704
ZTF18adaymez,114.67473376299999,19.2788578038
ZTF18adaylyq,127.34632529,26.5161920438
ZTF18adayxhm,117.176774491,0.5779646600639999
ZTF18adazfif,152.706150425,9.0841986144
ZTF18adazgpv,153.393090401,9.993715609299999
ZTF18adaykvg,127.22272645,1.1107624511
ZTF18adaysyr,116.708233437,73.2770490457
ZTF18adazele,160.090211961,15.4858506347
ZTF18adazblo,137.385395136,20.4069811106
ZTF18adaknbe,152.740803701,30.984503747199998
ZTF18adakwzc,201.04320544200002,16.6683032844
ZTF18acuepcb,215.258932587,-5.377493361830001
ZTF18adalgmc,224.12806950599997,23.8338163296
ZTF18aavjvga,239.178508615,29.813201128200003
ZTF18acyxnyw,186.984336269,56.3931975394
ZTF18aczuooo,195.270659041,26.351063083499998
ZTF18adbadqp,213.17447227,18.726016049400002
ZTF18adbclta,29.264735205100003,13.0227020841
ZTF18adbcqwv,3.53855299689,70.7605951846
ZTF18adbclkd,55.1794389247,-6.423325620959999
ZTF18adbcpmk,358.836651629,78.6986493962
ZTF18adazgdh,146.377186735,15.3516448805
ZTF18acsulmu,133.234100996,42.412921941
ZTF18adbhlet,197.740273791,37.7279943266
ZTF18adalarn,164.967609672,19.7949382176
ZTF18acwzxhr,160.970223992,-1.29338661718
ZTF18adbhsjc,144.25124455,-13.027034201300001
ZTF18adbgcue,159.692061373,7.35147577281
ZTF18adachwf,228.28401580000002,41.263693524299995
ZTF18adbihlb,159.705640891,-20.3607361541
ZTF18adayxxz,133.017267806,-18.787221566099998
ZTF18adalhga,215.980986151,-11.3510171279
ZTF18acvjhht,215.026319204,-9.38698031914
ZTF18adalhzq,207.66387394,-20.2849603282
ZTF18adbadfz,233.12598084299998,25.4865426538
ZTF18acxgqxq,348.747180421,48.7577003495
ZTF18adblnwv,344.35817723400004,-6.26042941416
ZTF18aczpgmi,19.3861325065,-14.931205155899999
ZTF18aczotxi,13.8600892877,-12.146036283599999
ZTF18acsxoed,359.3286309,-7.334361500000001
ZTF18adbnbqt,46.5565653926,17.2441298961
ZTF18adasopt,82.46801603649999,19.8340869553
ZTF18adasisj,72.6166653734,8.79774780957
ZTF18adaruzw,66.1183772282,10.8918683022
ZTF18adbckox,53.592457591999995,-1.59000194651
ZTF18adaysnz,134.999214664,51.7450778153
ZTF18adcawvn,259.617061304,23.024184719
ZTF18adbmrug,61.2637741352,25.261925331900002
ZTF18adcctah,47.8887574329,23.738264742
ZTF18adbntwo,53.575547601800004,1.08206834942
ZTF18adccibw,51.0788190616,20.3281534308
ZTF18adcchnn,50.3474709026,19.385588163399998
ZTF18adathpb,41.7313249842,39.6009489146
ZTF18abvmlow,27.7943946839,-3.4902522271800005
ZTF18adbmbpa,3.2602615500599996,22.102185743299998
ZTF18adbdjij,23.4714973473,21.1613180548
ZTF18adbdhwh,23.4530403125,43.232133448599996
ZTF19aaaauws,41.0261359653,20.6847422076
ZTF18adbmiwf,13.435280786400002,-3.46699040292
ZTF19aaadxmz,133.43530859999998,48.177335348
ZTF18adbyxua,177.74205054200002,10.393202676
ZTF18adbacau,204.664162935,55.4519040823
ZTF19aaafica,195.060478218,27.956701823299998
ZTF18adbmbgf,345.698024474,27.254159809
ZTF18adbmhzp,21.8455678675,-2.43249999787
ZTF18adbcjlv,41.493737135399996,-10.2932830358
ZTF18adbcjkb,40.574238379,-13.1297947027
ZTF18adccxqw,25.0380102877,4.09995807194
ZTF18adatosi,89.57086078440001,5.8046834790999995
ZTF19aaaicak,61.1967884878,-4.2443826764
ZTF18adbcknf,50.9185244329,-11.598829381300002
ZTF18adbcjin,44.2859346297,-6.1426590139699995
ZTF19aaairqh,95.59118132489999,29.3228871981
ZTF19aaabzpt,94.1104932403,-21.375680191199997
ZTF18adbihrq,154.705572244,-20.206674006
ZTF19aaaojkv,136.23799836799998,-15.6578623453
ZTF18adbacqi,203.16298416700002,-10.481281024600001
ZTF18adbiftk,206.134048524,21.0850969281
ZTF19aaaffso,196.39100645099998,29.954016333600002
ZTF19aaapjrf,226.55919363200002,32.681707607199996
ZTF18adbadid,247.540185567,54.6415015939
ZTF19aaapfde,222.63907904099997,67.83367184020001
ZTF19aaapkgk,227.298966522,54.1970395343
ZTF19aaatzvg,355.368594561,-15.528439394500001
ZTF18adbmbuh,10.1991145011,-21.102540699200002
ZTF18adbmbva,9.464996421010001,-25.136869571
ZTF19aaaulkx,339.7349836,11.644026
ZTF19aaabtbz,352.925995517,17.969733551199997
ZTF19aaabtvg,0.318587455187,46.5556903361
ZTF19aaahuvq,52.5467697981,43.001487653299996
ZTF18adbckhw,46.5120841306,-15.6115952327
ZTF19aaaiztl,84.5141014728,3.64458454014
ZTF19aaadegs,99.2760160882,41.8040417304
ZTF19aaaibty,64.0403496147,-7.75567458256
ZTF18abvftig,115.341637284,77.4431373323
ZTF19aaagizo,21.938992623,2.96553843911
ZTF18acruvgj,79.6555479378,75.9618860135
ZTF19aaaokub,116.677567743,6.270318480809999
ZTF19aaajcbb,77.8620444907,-20.5738650724
ZTF19aabvfwn,129.06166138,-5.35058418281
ZTF18aaxnnev,172.77958919900001,11.9831169794
ZTF19aabynxp,161.1201347,60.575134831099994
ZTF19aabyqsw,172.033089613,16.8195063138
ZTF19aabyheu,156.822640016,26.5331006742
ZTF19aabypir,175.05110012900002,18.7286276383
ZTF19aabyhwy,169.743308386,27.8993946036
ZTF19aabyyhr,187.577872022,11.7553034846
ZTF19aabymik,142.666249462,25.8161315513
ZTF19aabyuze,179.89172321400002,57.3287870826
ZTF18adbikdz,252.014487791,26.2118211292
ZTF19aacipwt,212.101970577,-15.9913333613
ZTF19aachpob,225.997324508,6.00753914702
ZTF18aaxryfw,256.19372006099996,38.0350074546
ZTF18adbadic,252.178658514,48.699739637
ZTF18adbijzc,264.088127749,51.1360426075
ZTF19aabhdko,46.9900296151,17.7799713604
ZTF19aabhmcx,53.536731045799996,38.9304586338
ZTF19aabbnzo,105.82769286,23.0290975416
ZTF19aacgslb,157.34157694700002,29.510647071199998
ZTF19aabmybj,134.941446756,47.8261316004
ZTF19aaczyek,222.347279126,-6.647122872840001
ZTF19aacwjfb,164.486751341,16.9095355345
ZTF19aabkvoe,4.58023947071,19.4004079041
ZTF19aaaiosa,100.066690885,29.3957943103
ZTF19aacwljg,142.66959359999998,19.6689807174
ZTF19aacxrzt,143.590463275,14.488294852200001
ZTF19aacijie,143.86575635399998,53.770168515900004
ZTF19aabyppp,175.69059501400002,21.7148288021
ZTF19aademzc,165.832458613,5.06893616018
ZTF19aacxwfb,151.903444535,58.2140512072
ZTF19aacxgtc,175.607304983,8.92230274592
ZTF18absibtp,206.52944686900003,73.5271074137
ZTF19aadgily,220.723443279,26.580300324699998
ZTF19aadgimr,224.79439717099999,43.819900322200006
ZTF18acueupj,233.78197414599998,21.547957617399998
ZTF19aaaplhu,230.19975661799998,9.32242634354
ZTF19aacilht,184.72873146900002,5.24913881081
ZTF19aabyvbf,196.300669529,38.7700444957
ZTF19aabyvgk,196.56101578099998,57.386627059700004
ZTF19aaaojck,121.396916744,-9.582282482839998
ZTF19aadmjtn,80.4984509744,-7.19024742844
ZTF19aadnhdo,112.285786641,51.0124111325
